2020-09-04 19:50:52 INFO  [springAppName_IS_UNDEFINED,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$ac6ce252] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
},Server stats: [[Server:DESKTOP-40N1SAQ:8101;	Zone:defaultZone;	Total Requests:0;	Successive connection failure:0;	Total blackout seconds:0;	Last connection made:Thu Jan 01 08:00:00 CST 1970;	First connection made: Thu Jan 01 08:00:00 CST 1970;	Active Connections:0;	total failure count in last (1000) msecs:0;	average resp time:0.0;	90 percentile resp time:0.0;	95 percentile resp time:0.0;	min resp time:0.0;	max resp time:0.0;	stddev resp time:0.0]
]}ServerList:org.springframework.cloud.netflix.ribbon.eureka.DomainExtractingServerList@57e57dc5
2020-09-04 21:22:26 INFO  [THXU-Gateway,,,] main com.netflix.config.ChainedDynamicProperty Flipping property: THXU-Server-System.ribbon.ActiveConnectionsLimit to use NEXT property: niws.loadbalancer.availabilityFilteringRule.activeConnectionsLimit = 2147483647
2020-09-04 21:22:26 INFO  [THXU-Gateway,,,] main com.netflix.util.concurrent.ShutdownEnabledTimer Shutdown hook installed for: NFLoadBalancer-PingTimer-THXU-Server-System
2020-09-04 21:22:26 INFO  [THXU-Gateway,,,] main com.netflix.loadbalancer.BaseLoadBalancer Client: THXU-Server-System instantiated a LoadBalancer: DynamicServerListLoadBalancer:{NFLoadBalancer:name=THXU-Server-System,current list of Servers=[],Load balancer stats=Zone stats: {},Server stats: []}ServerList:null
2020-09-04 21:22:26 INFO  [THXU-Gateway,,,] main com.netflix.loadbalancer.DynamicServerListLoadBalancer Using serverListUpdater PollingServerListUpdater
2020-09-04 21:22:26 INFO  [THXU-Gateway,,,] main com.netflix.loadbalancer.DynamicServerListLoadBalancer DynamicServerListLoadBalancer for client THXU-Server-System initialized: DynamicServerListLoadBalancer:{NFLoadBalancer:name=THXU-Server-System,current list of Servers=[],Load balancer stats=Zone stats: {},Server stats: []}ServerList:org.springframework.cloud.netflix.ribbon.eureka.DomainExtractingServerList@1cca3e8c
2020-09-04 21:22:26 INFO  [THXU-Gateway,,,] RMI TCP Connection(13)-192.168.10.1 org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-09-04 21:22:26 INFO  [THXU-Gateway,,,] RMI TCP Connection(13)-192.168.10.1 org.springframework.web.servlet.DispatcherServlet Initializing Servlet 'dispatcherServlet'
2020-09-04 21:22:26 INFO  [THXU-Gateway,,,] main com.netflix.config.ChainedDynamicProperty Flipping property: THXU-Server-Test.ribbon.ActiveConnectionsLimit to use NEXT property: niws.loadbalancer.availabilityFilteringRule.activeConnectionsLimit = 2147483647
2020-09-04 21:22:26 INFO  [THXU-Gateway,,,] main com.netflix.util.concurrent.ShutdownEnabledTimer Shutdown hook installed for: NFLoadBalancer-PingTimer-THXU-Server-Test
2020-09-04 21:22:26 INFO  [THXU-Gateway,,,] main com.netflix.loadbalancer.BaseLoadBalancer Client: THXU-Server-Test instantiated a LoadBalancer: DynamicServerListLoadBalancer:{NFLoadBalancer:name=THXU-Server-Test,current list of Servers=[],Load balancer stats=Zone stats: {},Server stats: []}ServerList:null
2020-09-04 21:22:26 INFO  [THXU-Gateway,,,] RMI TCP Connection(13)-192.168.10.1 org.springframework.web.servlet.DispatcherServlet Completed initialization in 12 ms
2020-09-04 21:22:26 INFO  [THXU-Gateway,,,] main com.netflix.loadbalancer.DynamicServerListLoadBalancer Using serverListUpdater PollingServerListUpdater
2020-09-04 21:22:26 INFO  [THXU-Gateway,,,] main com.netflix.loadbalancer.DynamicServerListLoadBalancer DynamicServerListLoadBalancer for client THXU-Server-Test initialized: DynamicServerListLoadBalancer:{NFLoadBalancer:name=THXU-Server-Test,current list of Servers=[],Load balancer stats=Zone stats: {},Server stats: []}ServerList:org.springframework.cloud.netflix.ribbon.eureka.DomainExtractingServerList@10830d50
2020-09-04 21:22:27 INFO  [THXU-Gateway,,,] PollingServerListUpdater-0 com.netflix.config.ChainedDynamicProperty Flipping property: THXU-Auth.ribbon.ActiveConnectionsLimit to use NEXT property: niws.loadbalancer.availabilityFilteringRule.activeConnectionsLimit = 2147483647
2020-09-04 21:22:27 INFO  [THXU-Gateway,,,] parallel-1 io.lettuce.core.EpollProvider Starting without optional epoll library
2020-09-04 21:22:27 INFO  [THXU-Gateway,,,] parallel-1 io.lettuce.core.KqueueProvider Starting without optional kqueue library
2020-09-04 21:22:54 INFO  [THXU-Gateway,,,] registrationTask1 de.codecentric.boot.admin.client.registration.ApplicationRegistrator Application registered itself as e40379f3f50e
2020-09-04 21:23:27 INFO  [THXU-Gateway,,,] PollingServerListUpdater-1 com.netflix.config.ChainedDynamicProperty Flipping property: THXU-Server-System.ribbon.ActiveConnectionsLimit to use NEXT property: niws.loadbalancer.availabilityFilteringRule.activeConnectionsLimit = 2147483647
2020-09-04 21:27:25 INFO  [THXU-Gateway,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2020-09-04 21:32:25 INFO  [THXU-Gateway,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2020-09-04 21:37:25 INFO  [THXU-Gateway,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2020-09-04 21:42:25 INFO  [THXU-Gateway,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2020-09-04 21:47:25 INFO  [THXU-Gateway,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2020-09-04 21:52:25 INFO  [THXU-Gateway,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2020-09-04 21:57:25 INFO  [THXU-Gateway,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
